2012-12-20,周四,9.75℃,1.7℃,小雨,东风,2,0.1,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2012-12-21,周五,8.05℃,3.75℃,小雨,西北风,3,0.0,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2012-12-22,周六,6.75℃,3.35℃,阴,西北风,3,0.0,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2012-12-23,周日,5.15℃,-2.55℃,阴,西北风,4,6.8,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2012-12-24,周一,6.65℃,-3.6℃,晴,东风,2,9.3,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2012-12-25,周二,9.5℃,-1.65℃,阴,东北风,3,8.9,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2012-12-26,周三,5.75℃,3.75℃,毛毛雨,东北风,3,0.0,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2012-12-27,周四,8.95℃,5.6℃,中雨,北风,2,0.0,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2012-12-28,周五,9.35℃,4.9℃,阴,西北风,3,4.9,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2012-12-29,周六,7.9℃,0.4℃,大雪,西北风,4,3.4,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2012-12-30,周日,1.05℃,-5.45℃,小雪,西北风,4,9.3,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2012-12-31,周一,6.25℃,-5.2℃,晴,西南风,2,9.4,https://mirror-earth.com/wea_history/330100/2012-12,杭州
2013-01-01,周二,11.3℃,-4.2℃,晴,南风,2,9.4,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-02,周三,8.95℃,-3.15℃,阴,北风,4,6.3,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-03,周四,-0.05℃,-2.45℃,小雪,北风,3,0.2,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-04,周五,-0.2℃,-2.25℃,中雪,北风,2,0.0,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-05,周六,1.9℃,-2.15℃,小雪,北风,2,1.8,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-06,周日,1.65℃,-0.4℃,中雪,北风,2,0.0,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-07,周一,5.1℃,0.05℃,阴,北风,2,7.0,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-08,周二,6.9℃,-0.6℃,晴,北风,2,9.4,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-09,周三,7℃,0.15℃,晴,北风,2,9.3,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-10,周四,6.5℃,-2.55℃,晴,东北风,2,9.4,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-11,周五,9.25℃,-1.55℃,晴,东南风,2,6.5,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-12,周六,10.25℃,-1.25℃,毛毛雨,北风,2,9.0,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-13,周日,7.05℃,3.45℃,小雨,北风,2,0.0,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-14,周一,10.75℃,1.15℃,多云,北风,2,9.4,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-15,周二,11.05℃,-0.65℃,阴,东风,2,7.6,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-16,周三,7.95℃,0.55℃,阴,北风,3,8.7,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-17,周四,5.5℃,-2.6℃,阴,北风,3,8.4,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-18,周五,5.15℃,-3.6℃,晴,东风,2,9.6,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-19,周六,11.6℃,-2.1℃,晴,东南风,2,9.6,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-20,周日,16.8℃,1.95℃,晴,东南风,2,9.6,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-21,周一,9.35℃,3.8℃,阴,北风,3,1.2,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-22,周二,6.25℃,3℃,阴,北风,3,0.1,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-23,周三,11℃,2.3℃,阴,西北风,2,9.2,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-24,周四,13.15℃,1.8℃,阴,北风,3,9.5,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-25,周五,10.15℃,0.2℃,阴,东南风,2,9.5,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-26,周六,13.3℃,0.15℃,多云,东北风,2,9.7,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-27,周日,9.55℃,0.45℃,阴,东北风,2,8.6,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-28,周一,14.15℃,-0.95℃,多云,南风,2,9.7,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-29,周二,16.65℃,2.5℃,晴,西南风,2,7.8,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-30,周三,17.65℃,4.95℃,晴,东南风,3,9.7,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-01-31,周四,21℃,6.3℃,晴,南风,3,8.7,https://mirror-earth.com/wea_history/330100/2013-01,杭州
2013-02-01,周五,16.5℃,10.35℃,毛毛雨,北风,3,3.8,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-02,周六,10.2℃,6.15℃,阴,东北风,3,0.5,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-03,周日,16.35℃,6℃,多云,东南风,3,4.6,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-04,周一,12.25℃,6.9℃,毛毛雨,东北风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-05,周二,12.45℃,6.65℃,小雨,北风,3,2.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-06,周三,7.85℃,5.2℃,阴,东北风,3,0.4,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-07,周四,5.1℃,-0.8℃,中雪,东北风,4,0.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-08,周五,0.6℃,-2.05℃,中雪,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-09,周六,3.4℃,-3℃,阴,东北风,2,9.7,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-10,周日,7.7℃,-1.6℃,晴,东南风,2,10.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-11,周一,7.55℃,1.6℃,毛毛雨,东风,3,0.6,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-12,周二,6.6℃,2.8℃,毛毛雨,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-13,周三,9.25℃,1.55℃,阴,东风,3,8.7,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-14,周四,7.4℃,5.6℃,毛毛雨,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-15,周五,8.2℃,2.2℃,阴,北风,3,0.5,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-16,周六,13.3℃,-0.9℃,阴,东风,3,10.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-17,周日,11.95℃,6.25℃,小雨,东南风,2,0.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-18,周一,9.2℃,2.9℃,毛毛雨,东北风,4,0.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-19,周二,2.35℃,-1.6℃,大雪,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-20,周三,8.3℃,-2℃,阴,东北风,3,10.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-21,周四,10.55℃,2.75℃,毛毛雨,东风,3,6.6,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-22,周五,11.75℃,4.95℃,毛毛雨,东北风,2,4.2,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-23,周六,13.95℃,2.5℃,多云,东南风,2,10.4,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-24,周日,17.05℃,0.8℃,阴,东南风,3,10.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-25,周一,17.1℃,9.75℃,多云,东风,2,5.6,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-26,周二,15.5℃,9.85℃,毛毛雨,北风,2,0.0,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-27,周三,12.1℃,7.7℃,毛毛雨,东北风,2,1.3,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-02-28,周四,21.9℃,7.95℃,多云,南风,3,10.2,https://mirror-earth.com/wea_history/330100/2013-02,杭州
2013-03-01,周五,15.6℃,2.65℃,小雨,北风,4,0.0,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-02,周六,6.65℃,1.7℃,毛毛雨,北风,3,9.5,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-03,周日,12.4℃,0.05℃,晴,西南风,2,10.6,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-04,周一,19.6℃,0.75℃,晴,西南风,3,10.7,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-05,周二,20.55℃,5.8℃,晴,南风,2,10.6,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-06,周三,22.7℃,4.4℃,晴,南风,3,10.7,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-07,周四,24.55℃,9.8℃,晴,西南风,3,10.7,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-08,周五,27.6℃,10.2℃,晴,西南风,3,10.8,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-09,周六,28.95℃,11.9℃,晴,西南风,3,10.3,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-10,周日,17.35℃,6.8℃,毛毛雨,东北风,4,9.8,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-11,周一,14℃,6℃,阴,东风,3,10.6,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-12,周二,25.85℃,6.3℃,晴,南风,3,10.8,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-13,周三,16.9℃,4.25℃,小雨,北风,4,0.0,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-14,周四,10.35℃,1.5℃,阴,东北风,3,10.8,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-15,周五,16.65℃,1.85℃,晴,东风,2,11.0,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-16,周六,20.5℃,8℃,毛毛雨,东风,3,8.0,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-17,周日,20.4℃,11.15℃,中雨,西风,3,3.1,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-18,周一,22.85℃,11.3℃,中雨,西风,3,10.0,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-19,周二,23.6℃,8.85℃,中雨,南风,3,6.0,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-20,周三,15.9℃,5.5℃,小雨,北风,4,1.6,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-21,周四,16.7℃,2.45℃,多云,东南风,3,11.2,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-22,周五,22.85℃,10.15℃,中雨,东风,4,7.9,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-23,周六,12℃,9.8℃,小雨,东风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-24,周日,11.25℃,6.85℃,小雨,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-25,周一,12.35℃,4.25℃,阴,东北风,3,11.2,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-26,周二,10.35℃,5.2℃,中雨,东风,4,0.0,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-27,周三,15.85℃,6.55℃,阴,东南风,2,10.0,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-28,周四,21.3℃,8.15℃,晴,东风,3,10.7,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-29,周五,13.75℃,7.6℃,阴,东北风,3,3.4,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-30,周六,20.45℃,5.3℃,晴,东风,2,10.1,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-03-31,周日,17.1℃,7.95℃,晴,东北风,3,11.2,https://mirror-earth.com/wea_history/330100/2013-03,杭州
2013-04-01,周一,18℃,6.6℃,晴,南风,2,6.2,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-02,周二,17.2℃,7.4℃,阴,北风,3,9.6,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-03,周三,21.5℃,5.05℃,晴,东南风,3,10.6,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-04,周四,22.3℃,9.3℃,毛毛雨,东风,3,10.9,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-05,周五,18.7℃,14.1℃,中雨,北风,4,0.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-06,周六,14.5℃,6.4℃,阴,西北风,5,8.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-07,周日,15.85℃,4.2℃,晴,西北风,2,11.9,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-08,周一,21.4℃,6.1℃,晴,南风,2,10.8,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-09,周二,18.9℃,9.95℃,晴,北风,3,11.9,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-10,周三,19.75℃,7.55℃,晴,西北风,2,12.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-11,周四,19.25℃,7.55℃,晴,西风,3,12.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-12,周五,24.15℃,7.8℃,晴,西南风,2,12.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-13,周六,25.95℃,10.75℃,晴,西南风,3,12.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-14,周日,28.5℃,13.85℃,晴,西南风,3,12.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-15,周一,30.2℃,10.5℃,晴,西南风,3,12.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-16,周二,27.15℃,18.1℃,毛毛雨,南风,4,9.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-17,周三,27.55℃,16.3℃,毛毛雨,东风,2,10.9,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-18,周四,21.7℃,12.05℃,中雨,东北风,4,1.8,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-19,周五,16.95℃,9.95℃,晴,东北风,3,8.4,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-20,周六,11.8℃,9.35℃,中雨,北风,4,0.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-21,周日,14.15℃,6.9℃,阴,东北风,3,12.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-22,周一,19.95℃,5.75℃,毛毛雨,东南风,3,9.8,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-23,周二,16.25℃,13.6℃,毛毛雨,西北风,2,0.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-24,周三,20℃,12.05℃,小雨,东北风,2,7.4,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-25,周四,26.2℃,12.15℃,晴,西风,3,11.7,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-26,周五,25.05℃,11.6℃,晴,东风,3,12.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-27,周六,28℃,12.9℃,晴,南风,3,11.8,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-28,周日,28℃,13.9℃,晴,南风,3,12.0,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-29,周一,28.9℃,16.7℃,小雨,东风,3,10.2,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-04-30,周二,20.3℃,14.85℃,中雨,北风,4,4.6,https://mirror-earth.com/wea_history/330100/2013-04,杭州
2013-05-01,周三,22.9℃,12.85℃,晴,东北风,2,12.0,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-02,周四,22.6℃,11℃,晴,东风,3,12.0,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-03,周五,25.2℃,10.85℃,晴,东风,2,11.6,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-04,周六,25.35℃,14.65℃,多云,东北风,3,12.1,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-05,周日,25.75℃,13.4℃,阴,东风,3,11.9,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-06,周一,19.35℃,17.25℃,中雨,东风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-07,周二,24℃,16.5℃,毛毛雨,东南风,3,1.6,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-08,周三,21℃,17.5℃,小雨,东南风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-09,周四,25.5℃,19℃,中雨,南风,3,2.7,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-10,周五,22.95℃,18.4℃,阴,北风,3,0.5,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-11,周六,26.9℃,16.8℃,晴,西南风,2,12.1,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-12,周日,29.05℃,15.15℃,晴,南风,2,12.3,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-13,周一,30.85℃,15.75℃,晴,东南风,2,12.3,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-14,周二,31.2℃,18.5℃,晴,东南风,3,12.2,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-15,周三,27.3℃,19.3℃,中雨,东风,4,4.9,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-16,周四,21.15℃,20.1℃,中雨,东北风,4,0.0,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-17,周五,22.7℃,19.75℃,阴,东风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-18,周六,24.7℃,19.1℃,小雨,北风,2,0.9,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-19,周日,26.8℃,18.5℃,阴,西北风,3,12.1,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-20,周一,28.75℃,19℃,晴,东风,2,9.2,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-21,周二,29.95℃,19.05℃,晴,东南风,2,12.5,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-22,周三,29.6℃,19.8℃,晴,东风,3,12.0,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-23,周四,27.1℃,22.05℃,阴,东北风,3,6.3,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-24,周五,31℃,20.45℃,毛毛雨,东南风,2,12.3,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-25,周六,31.95℃,22℃,晴,东南风,3,12.0,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-26,周日,26.55℃,22.35℃,小雨,东南风,4,1.2,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-27,周一,29.3℃,21.15℃,小雨,西南风,3,8.0,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-28,周二,31.6℃,19.6℃,阴,西北风,3,12.4,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-29,周三,31.2℃,20.35℃,毛毛雨,东北风,3,11.3,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-30,周四,23.5℃,19.25℃,毛毛雨,东北风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-05-31,周五,25.2℃,19.1℃,阴,东风,2,0.1,https://mirror-earth.com/wea_history/330100/2013-05,杭州
2013-06-01,周六,22.45℃,19.85℃,中雨,北风,2,0.5,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-02,周日,21.5℃,18.05℃,中雨,东北风,2,1.5,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-03,周一,27.1℃,15.5℃,阴,东风,3,11.9,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-04,周二,25.95℃,16.15℃,晴,东风,3,5.9,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-05,周三,28.8℃,19.45℃,阴,东风,3,11.5,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-06,周四,29.7℃,20.3℃,晴,东南风,2,7.2,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-07,周五,24.65℃,22.6℃,大雨,东南风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-08,周六,23.6℃,20.45℃,阴,西风,4,7.8,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-09,周日,23.35℃,19.6℃,阴,西北风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-10,周一,24.9℃,19.35℃,阴,北风,3,6.3,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-11,周二,22.3℃,19.7℃,晴,西北风,2,0.0,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-12,周三,23.05℃,18.5℃,毛毛雨,北风,2,0.5,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-13,周四,22.25℃,18.35℃,晴,东风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-14,周五,22.5℃,18.1℃,小雨,东风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-15,周六,29.05℃,20.65℃,阴,东南风,2,5.5,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-16,周日,31.95℃,22.15℃,毛毛雨,南风,2,11.5,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-17,周一,34.35℃,24.5℃,毛毛雨,西南风,2,12.4,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-18,周二,34.65℃,26.6℃,晴,西南风,2,12.3,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-19,周三,33.75℃,26.7℃,小雨,西北风,2,12.1,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-20,周四,30.1℃,25.3℃,阴,东北风,3,4.3,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-21,周五,30.25℃,23.1℃,阴,东北风,3,12.3,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-22,周六,30.3℃,23.35℃,毛毛雨,东风,2,5.4,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-23,周日,32.55℃,24.45℃,中雨,西南风,2,4.6,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-24,周一,29.2℃,24.95℃,中雨,东北风,2,0.9,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-25,周二,31.2℃,24.65℃,大雨,西南风,3,4.5,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-26,周三,26.1℃,23.2℃,毛毛雨,东北风,2,0.7,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-27,周四,27.55℃,22.55℃,中雨,东北风,3,0.0,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-28,周五,24.05℃,21.6℃,中雨,东风,2,0.0,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-29,周六,28.35℃,21.65℃,大雨,东南风,3,7.0,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-06-30,周日,31.1℃,21.65℃,晴,南风,2,12.0,https://mirror-earth.com/wea_history/330100/2013-06,杭州
2013-07-01,周一,34.95℃,24.65℃,晴,南风,2,10.9,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-02,周二,35.6℃,26.8℃,晴,西南风,3,12.2,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-03,周三,34.75℃,27.2℃,晴,西南风,3,12.3,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-04,周四,35.2℃,26.5℃,晴,西南风,4,12.4,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-05,周五,33.95℃,27.15℃,晴,西南风,4,9.0,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-06,周六,33.2℃,25.15℃,多云,东南风,3,4.9,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-07,周日,34.75℃,26.5℃,晴,南风,3,9.7,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-08,周一,35.35℃,27.95℃,晴,南风,3,12.4,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-09,周二,36.3℃,26.6℃,晴,南风,2,12.5,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-10,周三,36.85℃,26.65℃,晴,南风,2,12.7,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-11,周四,37.3℃,26.35℃,晴,东南风,3,13.0,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-12,周五,36.2℃,24.4℃,晴,东风,3,12.9,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-13,周六,32.75℃,25.95℃,晴,东风,5,12.3,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-14,周日,35.05℃,27℃,晴,东南风,5,12.5,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-15,周一,35.35℃,27.15℃,晴,南风,4,12.1,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-16,周二,36.15℃,27.8℃,毛毛雨,南风,3,11.4,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-17,周三,36.7℃,27℃,晴,南风,3,12.6,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-18,周四,36℃,26.2℃,晴,南风,3,12.6,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-19,周五,37.3℃,26.65℃,晴,南风,3,12.3,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-20,周六,36.2℃,27.45℃,小雨,西南风,3,11.8,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-21,周日,35.1℃,27.1℃,中雨,西南风,3,11.6,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-22,周一,36℃,25.45℃,小雨,西南风,3,10.5,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-23,周二,39℃,27.15℃,晴,西南风,3,12.3,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-24,周三,40.3℃,27.4℃,晴,西风,3,12.5,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-25,周四,40.1℃,28.05℃,晴,北风,2,12.0,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-26,周五,39.9℃,30.4℃,晴,东风,2,12.0,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-27,周六,39.7℃,29.35℃,晴,西南风,2,11.4,https://mirror-earth.com/wea_history/330100/2013-07,杭州
2013-07-28,周日,40.3℃,30.1℃,晴,西风,2,10.7,https://mirror-earth.com/wea_history/330100/2013-07,杭州
